"","customernumber","date","salutation","title","domain","datecreated","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","case","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remi","cancel","used","w0","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","target90"
"17572",41459,"2008-04-29",2,0,12,"2008-04-29",0,1,2,0,76,"",0,"",5,2,0,0,0,0,"2008-05-02","2008-04-30",4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17573",8815,"2008-07-08",1,0,7,"2008-07-08",0,1,1,1,28,"",0,"AB",3,1,0,0,0,0,"2008-07-22","2008-07-25",724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17574",53021,"2008-08-29",0,0,9,"2008-08-29",1,1,0,0,21,"",1,"AP",1,1,0,0,0,0,"2008-09-02","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17575",40167,"2008-07-30",1,0,12,"2008-07-30",0,1,2,0,66,"66",0,"BT",3,2,0,0,0,0,"2008-07-31","2008-07-31",1245,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"17576",61953,"2008-12-12",0,0,8,"2008-12-12",0,1,0,0,88,"",0,"BQ",3,1,0,0,0,0,"2008-12-15","2008-12-12",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17577",22703,"2008-09-09",0,0,9,"2008-09-09",0,1,0,0,22,"",0,"",4,1,0,0,0,0,"2008-09-10","2008-09-10",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"17578",36441,"2008-05-22",1,0,1,"2008-05-22",0,1,3,0,9,"",0,"",2,2,0,0,0,0,"2008-05-23","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"17579",45735,"2008-06-14",1,0,4,"2008-06-14",1,1,3,0,16,"",0,"",2,1,0,0,0,0,"2008-06-17","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17580",20280,"2008-09-13",1,0,8,"2008-09-13",0,1,2,0,24,"",0,"",3,2,0,0,0,0,"2008-09-16","2008-09-15",843,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"17581",11103,"2008-11-18",0,0,12,"2008-11-18",0,1,1,1,81,"",0,"",5,2,0,0,0,0,"2008-11-19","2008-11-19",669,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
"17582",41875,"2008-04-06",0,0,9,"2008-04-06",0,3,2,0,64,"",1,"",4,1,0,1,0,0,"2008-04-08","2008-04-07",553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17583",52513,"2008-11-04",0,0,12,"2008-11-04",1,2,0,0,44,"",0,"",4,4,0,1,0,0,"2008-11-18","2008-11-10",988,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
"17584",57934,"2008-08-05",1,0,9,"2008-08-05",0,1,2,0,97,"",0,"",1,1,0,0,0,0,"2008-08-06","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17585",2119,"2008-09-15",0,0,12,"2008-09-15",0,1,0,0,51,"",1,"",4,2,0,0,0,0,"2008-09-17","2008-09-17",874,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
"17586",49523,"2008-12-16",0,0,5,"2008-12-16",0,1,0,0,79,"",0,"CA",3,2,0,0,0,1,"2008-12-17","2008-12-17",125,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"17587",8576,"2008-11-26",1,0,9,"2008-11-26",0,1,0,0,93,"",0,"",4,2,0,0,0,0,"2008-12-09","2008-11-29",219,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"17588",24007,"2008-11-01",0,0,3,"2008-11-01",0,3,0,0,94,"",0,"",2,1,0,1,0,1,"2008-11-04","2008-11-03",258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17589",19088,"2008-08-01",0,0,9,"2008-08-01",1,1,0,0,60,"",0,"",4,2,0,0,0,0,"2008-08-04","2008-08-01",1109,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"17590",30786,"2008-07-22",2,0,12,"2008-07-22",0,2,0,0,51,"",0,"",4,1,0,1,0,0,"2008-07-24","2008-07-23",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17591",10613,"2008-04-02",0,0,4,"2008-04-02",0,3,0,0,30,"",0,"",5,1,0,1,0,0,"2008-05-02","2008-04-04",375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17592",45799,"2008-05-26",2,0,4,"2008-05-26",0,2,1,1,44,"",0,"",1,1,0,1,0,0,"2008-05-27","2008-05-26",371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17593",32745,"2008-09-11",0,0,12,"2008-09-11",0,3,2,0,28,"",0,"",3,1,0,1,0,0,"2008-09-12","2008-09-11",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"17594",25003,"2008-12-17",0,0,12,"2008-12-17",0,3,2,0,46,"",0,"",4,3,0,1,0,0,"2009-12-21","2009-01-16",874,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"17595",27868,"2008-08-02",0,0,5,"2008-08-02",0,2,2,0,44,"",0,"",4,2,0,1,0,0,"2008-08-05","2008-08-04",974,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"17596",31884,"2008-05-01",2,0,8,"2008-05-01",0,3,1,1,48,"",0,"",2,1,0,1,0,0,"2008-05-05","2008-05-03",379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"17597",13124,"2008-08-19",0,0,12,"2008-08-19",0,1,0,0,9,"",0,"",3,4,0,0,0,0,"2008-08-20","2008-08-19",1513,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"17598",27951,"2008-04-16",0,0,12,"2008-04-16",0,1,0,0,78,"",0,"",5,1,0,0,0,0,"2008-04-17","2008-04-16",376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17599",18164,"2008-08-10",0,0,6,"2008-08-10",0,1,0,0,72,"",0,"",4,2,0,0,0,0,"2008-08-12","2008-08-11",268,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17600",26841,"2008-12-03",1,0,9,"2008-12-03",0,1,0,0,67,"",0,"BQ",3,1,0,0,0,0,"2008-12-05","2008-12-04",803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17601",30712,"2008-08-13",0,0,9,"2008-08-13",1,3,2,0,61,"",0,"",4,3,0,1,0,0,"2008-08-15","2008-08-15",707,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"17602",61853,"2008-08-21",2,0,8,"2008-08-21",0,2,0,0,44,"",0,"",5,1,0,1,0,0,"2008-08-22","2008-08-21",160,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
"17603",2468,"2008-10-24",0,0,4,"2008-10-24",1,3,1,1,22,"",0,"",4,2,0,1,0,0,"2009-10-27","2009-01-23",1116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17604",61933,"2008-06-20",0,0,6,"2008-06-20",0,1,0,0,24,"",0,"",4,1,0,0,0,0,"2008-06-24","2008-06-21",435,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17605",40227,"2008-07-01",0,0,9,"2008-07-01",1,1,0,0,51,"37",0,"BQ",4,4,0,0,0,0,"2008-07-15","2008-07-17",1245,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1
"17606",56486,"2008-04-24",2,0,0,"2008-04-24",0,1,0,0,83,"",0,"",4,2,0,0,0,0,"2008-06-10","2008-05-10",1746,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17607",48654,"2008-10-23",0,0,12,"2008-10-23",0,1,0,0,35,"",0,"BQ",2,1,0,0,0,1,"2008-10-24","2008-10-23",464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17608",41119,"2008-06-11",0,0,1,"2008-06-11",0,3,1,1,19,"",0,"",2,1,0,1,0,0,"2008-06-13","2008-06-12",361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17609",22650,"2008-04-06",1,0,8,"2008-04-06",0,1,2,0,27,"",0,"BQ",4,2,0,0,0,0,"2008-04-08","2008-04-07",1056,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17610",55201,"2008-05-28",0,0,4,"2008-05-28",0,3,1,1,37,"",0,"",3,2,0,1,0,0,"2008-05-29","2008-05-29",814,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"17611",52265,"2008-09-12",0,0,7,"2008-09-12",0,3,0,0,3,"",0,"",5,1,0,1,0,0,"2008-09-15","2008-09-12",475,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"17612",6569,"2008-06-18",2,0,12,"2008-06-18",0,1,0,0,50,"",0,"",5,1,0,0,0,0,"2008-07-01","2008-07-02",751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17613",10986,"2008-11-30",1,0,12,"2008-11-30",0,1,3,0,25,"22",0,"BQ",5,12,0,0,0,0,"2009-12-03","2008-12-14",3432,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0
"17614",21589,"2008-06-29",1,0,6,"2008-06-29",1,1,3,0,55,"",0,"",5,6,0,0,0,0,"2008-07-01","2008-06-30",2905,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0
"17615",16777,"2008-08-15",0,0,11,"2008-08-15",1,1,3,0,80,"",0,"BQ",2,1,0,0,0,1,"2008-08-19","2008-08-16",269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17616",50717,"2008-06-05",0,0,12,"2008-06-05",1,3,1,1,50,"",0,"",3,2,0,1,0,0,"2009-06-09","2008-08-30",716,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"17617",54148,"2008-12-22",1,0,4,"2008-12-22",0,1,3,0,70,"71",0,"",3,1,0,0,0,0,"2009-01-06","2008-12-23",123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"17618",335,"2008-06-04",2,0,8,"2008-06-04",1,1,3,0,73,"",0,"",2,1,0,0,0,1,"2008-06-05","2008-06-04",590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17619",43450,"2008-12-13",0,0,5,"2008-12-13",0,1,0,0,97,"",0,"BQ",4,2,0,0,0,0,"2008-12-16","2008-12-14",631,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"17620",62272,"2008-07-07",1,0,9,"2008-07-07",1,1,2,0,84,"",0,"BQ",1,1,0,0,0,0,"2008-07-09","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"17621",13774,"2008-04-18",0,0,8,"2008-04-18",0,2,3,0,45,"",1,"",1,2,0,1,0,0,"2008-04-22","2008-04-19",579,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"17622",60257,"2008-10-23",1,0,9,"2008-10-23",0,1,0,0,55,"",0,"",3,1,0,0,0,0,"2008-10-24","2008-10-23",759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17623",47096,"2008-07-17",0,0,5,"2008-07-17",0,1,0,0,74,"",0,"",3,1,0,0,0,0,"2008-07-18","2008-07-17",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"17624",64787,"2008-11-02",0,0,12,"2008-11-02",0,1,2,0,35,"",0,"",1,1,0,0,0,0,"2008-11-04","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17625",32394,"2008-04-10",0,0,9,"2008-04-10",0,2,1,1,52,"",0,"",4,1,0,1,0,0,"2008-04-14","2008-04-12",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17626",54576,"2008-11-03",1,0,4,"2008-11-03",0,2,0,0,47,"",0,"",2,1,0,1,0,1,"2008-11-04","2008-11-03",378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17627",8812,"2008-06-04",1,0,12,"2008-06-04",0,1,1,1,24,"",0,"",5,8,0,0,0,0,"2008-06-06","2008-06-05",2326,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"17628",64123,"2008-12-10",0,0,2,"2008-12-10",0,3,0,0,61,"",0,"",4,2,0,1,0,0,"2008-12-11","2008-12-10",591,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"17629",11937,"2008-04-10",1,0,5,"2008-04-10",0,3,1,1,91,"",0,"",5,2,0,1,0,0,"2008-04-14","2008-04-11",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17630",126,"2008-07-27",1,0,12,"2008-07-27",1,1,0,0,37,"",0,"",3,3,0,0,0,0,"2008-07-29","2008-07-28",1358,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
"17631",51014,"2008-07-19",1,0,2,"2008-07-19",0,3,0,0,24,"",0,"",3,1,0,1,0,0,"2008-07-22","2008-07-21",266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17632",41157,"2008-10-21",0,0,12,"2008-10-21",0,3,0,0,18,"",0,"",2,1,0,1,0,1,"2008-10-22","2008-10-21",515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17633",39600,"2008-08-08",1,0,9,"2008-08-08",0,1,1,1,10,"",0,"",3,2,0,0,0,0,"2008-08-12","2008-08-09",194,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
"17634",8307,"2008-06-19",0,0,9,"2008-06-19",0,2,0,0,51,"50",0,"",4,7,0,1,0,0,"2008-06-23","2008-06-20",2573,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"17635",26662,"2008-12-27",1,0,4,"2008-12-27",0,1,0,0,74,"",0,"",5,1,0,0,0,0,"2008-12-30","2008-12-29",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17636",26899,"2008-07-13",0,0,4,"2008-07-13",1,1,3,0,32,"",0,"BQ",3,2,0,0,0,0,"2008-07-15","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"17637",37461,"2008-06-17",0,0,4,"2008-06-17",1,1,0,0,93,"",1,"",4,2,0,0,0,0,"2008-06-18","2008-06-17",611,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"17638",51048,"2008-06-16",2,0,12,"2008-06-16",0,1,2,0,3,"",0,"",5,2,0,0,0,0,"2008-06-17","2008-06-16",4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17639",490,"2008-12-03",1,0,5,"2008-12-03",0,3,1,1,23,"",0,"",2,2,0,1,0,0,"2008-12-05","2008-12-04",1234,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"17640",50104,"2008-12-20",0,0,9,"2008-12-20",0,1,0,0,82,"",0,"",4,1,0,0,0,0,"2008-12-30","2009-01-02",589,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17641",33609,"2008-07-24",1,0,12,"2008-07-24",0,1,3,0,25,"",0,"",3,2,0,0,0,0,"2008-07-28","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"17642",23396,"2008-08-26",1,0,12,"2008-08-26",0,1,2,0,27,"",0,"",2,1,0,0,0,1,"2008-08-27","2008-08-26",176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17643",61029,"2008-08-05",2,0,4,"2008-08-05",1,1,0,0,67,"",0,"",5,5,0,0,0,0,"2009-08-07","2008-09-06",2724,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"17644",47025,"2008-12-22",1,0,4,"2008-12-22",0,1,0,0,79,"",1,"",1,1,0,0,0,0,"2008-12-24","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17645",50707,"2008-07-06",1,0,1,"2008-07-06",1,1,0,0,15,"",0,"BQ",1,1,0,0,0,0,"2008-07-08","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"17646",33440,"2008-06-19",1,0,4,"2008-06-19",1,1,1,1,49,"",0,"",5,4,0,0,0,0,"2008-06-20","2008-06-20",1479,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"17647",61120,"2008-04-14",1,0,9,"2008-04-14",0,1,0,0,33,"",0,"",5,2,0,0,0,0,"2009-04-17","0000-00-00",787,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"17648",57409,"2008-08-12",2,0,12,"2008-08-12",0,1,2,0,25,"",0,"",5,2,0,0,0,0,"2008-08-14","2008-08-13",1331,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"17649",30075,"2008-04-16",2,0,4,"2008-04-16",0,1,0,0,22,"",0,"",3,6,0,0,0,0,"2008-04-17","2008-04-16",1493,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
"17650",12726,"2008-10-17",1,0,12,"2008-10-17",0,3,3,0,85,"",0,"",2,1,0,1,0,1,"2008-10-30","2008-10-17",163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"17651",24661,"2008-08-30",1,0,9,"2008-08-30",0,3,0,0,29,"",0,"",1,1,0,1,0,1,"2008-09-02","2008-09-01",160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17652",24840,"2008-11-28",0,0,4,"2008-11-28",0,1,0,0,9,"",0,"",1,1,0,0,0,1,"2008-12-02","2008-11-29",271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17653",31525,"2008-06-01",2,0,9,"2008-06-01",0,1,3,0,24,"",0,"",4,3,0,0,0,0,"2008-06-16","2008-06-11",1172,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"17654",53190,"2008-10-08",0,0,9,"2008-10-08",0,2,2,0,51,"",0,"",4,4,0,1,0,0,"2008-10-22","2008-10-22",736,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
"17655",31753,"2008-11-13",1,0,1,"2008-11-13",0,1,1,1,59,"",0,"",2,3,0,0,0,0,"2008-11-14","2008-11-13",498,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"17656",22887,"2008-06-20",0,0,4,"2008-06-20",0,1,0,0,35,"",0,"",2,1,0,0,0,0,"2008-06-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17657",62631,"2008-05-03",1,1,8,"2008-05-03",0,1,3,0,10,"",0,"",4,1,0,0,0,0,"2008-05-20","2008-07-05",978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17658",61817,"2008-07-07",0,0,9,"2008-07-07",0,1,0,0,58,"",0,"",4,4,0,0,0,0,"2008-07-09","2008-07-08",1709,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"17659",35112,"2008-07-05",2,0,0,"2008-07-05",0,1,0,0,21,"21",0,"",4,1,0,0,0,0,"2008-07-08","2008-07-07",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17660",28134,"2008-08-18",0,0,12,"2008-08-18",0,3,2,0,14,"",0,"",2,2,0,1,0,1,"2008-08-20","2008-08-19",295,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"17661",60832,"2008-10-18",1,0,4,"2008-10-18",0,1,3,0,81,"",0,"",3,1,0,0,0,0,"2008-10-21","2008-10-20",112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"17662",35588,"2008-04-26",2,0,4,"2008-04-26",0,1,2,0,41,"",0,"",1,1,0,0,0,1,"2008-04-29","2008-04-28",257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"17663",56353,"2008-12-01",0,0,9,"2008-12-01",0,1,0,0,27,"",0,"",2,2,0,0,0,1,"2008-12-02","2008-12-01",367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"17664",63557,"2008-08-15",1,0,4,"2008-08-15",0,3,0,0,9,"",0,"",4,2,0,1,0,0,"2008-08-19","2008-08-16",303,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17665",40713,"2008-11-24",0,0,8,"2008-11-24",0,2,0,0,52,"",0,"",3,2,0,1,0,0,"2008-11-26","2008-11-25",374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"17666",39708,"2008-04-25",1,0,11,"2008-04-25",0,1,0,0,59,"",0,"",2,1,0,0,0,1,"2008-05-09","2008-05-08",420,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17667",52571,"2008-11-13",0,0,8,"2008-11-13",0,1,3,0,44,"",0,"",1,1,0,0,0,0,"2008-11-14","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17668",33289,"2008-11-27",0,0,7,"2008-11-27",0,1,0,0,91,"",0,"",4,2,0,0,0,0,"2008-12-01","2008-11-28",659,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"17669",42263,"2008-07-25",0,0,11,"2008-07-25",0,1,0,0,71,"",1,"AR",1,1,0,0,0,0,"2008-07-28","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17670",38738,"2008-05-05",0,0,4,"2008-05-05",0,1,0,0,79,"",0,"",3,3,0,0,0,0,"2008-05-07","2008-05-06",968,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"17671",27269,"2008-11-25",0,0,4,"2008-11-25",0,3,0,0,31,"",0,"",2,1,0,1,0,1,"2008-11-27","2008-11-26",110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"17672",50699,"2008-11-12",0,0,8,"2008-11-12",0,1,0,0,94,"",0,"",2,2,0,0,0,1,"2008-11-14","2008-11-13",750,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"17673",11139,"2008-11-19",2,0,12,"2008-11-19",0,1,0,0,42,"",0,"BQ",5,1,0,0,0,0,"2008-11-20","2008-11-19",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17674",55132,"2008-12-10",1,0,9,"2008-12-10",1,1,0,0,9,"",0,"",3,1,0,0,0,1,"2008-12-11","2008-12-10",495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17675",5895,"2008-12-26",1,0,4,"2008-12-26",0,3,1,1,12,"",0,"",5,1,0,1,0,0,"2008-12-30","2008-12-27",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"17676",24357,"2008-10-03",0,0,9,"2008-10-03",0,2,1,1,52,"",0,"",4,1,0,1,0,0,"2008-10-07","2008-10-05",1850,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"17677",21572,"2008-05-07",0,0,12,"2008-05-07",0,3,0,0,54,"",0,"",2,1,0,1,0,0,"2008-05-09","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17678",47582,"2008-08-03",1,0,1,"2008-08-03",1,1,0,0,40,"",0,"AB",2,2,0,0,0,1,"2008-08-05","2008-08-04",810,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17679",59424,"2008-04-19",0,0,9,"2008-04-19",0,1,2,0,27,"",1,"AB",4,1,0,0,0,0,"2008-04-22","2008-04-21",793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17680",42062,"2008-07-14",1,0,9,"2008-07-14",0,1,3,0,25,"",0,"CA",2,1,0,0,0,1,"2009-07-17","0000-00-00",212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"17681",13373,"2008-11-13",0,0,9,"2008-11-13",0,3,1,1,30,"",0,"",4,1,0,1,0,0,"2008-11-14","2008-11-14",977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17682",4179,"2008-12-03",0,0,1,"2008-12-03",1,1,0,0,44,"",1,"",2,5,0,0,0,0,"2008-12-05","2008-12-04",1227,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0
"17683",16242,"2008-11-28",0,0,9,"2008-11-28",0,1,0,0,88,"",0,"",2,1,0,0,0,1,"2008-12-02","2008-11-29",702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17684",52056,"2008-10-31",0,0,9,"2008-10-31",0,1,1,1,12,"",0,"",2,1,0,0,0,0,"2008-11-03","2008-11-01",110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"17685",11758,"2008-09-11",1,0,9,"2008-09-11",0,1,0,0,6,"",1,"AR",1,1,0,0,0,0,"2008-09-15","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17686",51477,"2008-12-07",0,0,4,"2008-12-07",0,1,0,0,89,"",0,"",3,1,0,0,0,1,"2008-12-09","2008-12-08",372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17687",40044,"2008-06-17",1,0,9,"2008-06-17",0,3,1,1,9,"",0,"",5,3,0,1,0,0,"2008-06-19","2008-06-18",1235,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"17688",62380,"2008-04-26",0,0,9,"2008-04-26",0,3,1,1,19,"",0,"",3,2,0,1,0,0,"2008-04-29","2008-04-28",685,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17689",23300,"2008-08-04",1,0,9,"2008-08-04",0,2,1,1,58,"",0,"",4,1,0,1,0,0,"2008-08-19","2008-09-20",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"17690",14997,"2008-11-28",0,0,2,"2008-11-25",1,1,1,1,27,"",0,"",4,2,0,0,0,0,"2008-12-01","2008-11-28",244,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"17691",54685,"2008-08-29",1,0,12,"2008-08-29",0,2,3,0,63,"",1,"",2,2,0,1,0,0,"2008-09-01","2008-09-01",261,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"17692",53771,"2008-12-08",1,0,7,"2008-12-08",0,1,0,0,61,"",0,"",3,1,0,0,0,0,"2008-12-10","2008-12-09",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17693",37672,"2008-11-29",1,0,11,"2008-11-29",0,1,0,0,89,"89",0,"",4,2,0,0,0,0,"2009-12-01","2008-12-17",1265,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"17694",22475,"2008-06-27",1,0,9,"2008-06-27",0,1,2,0,91,"",0,"CA",3,3,0,0,0,0,"2008-07-01","2008-06-28",486,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"17695",33837,"2008-04-21",2,0,4,"2008-04-21",0,1,3,0,33,"",0,"",2,1,0,0,0,0,"2008-04-22","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17696",30627,"2008-04-13",2,0,12,"2008-04-13",0,1,0,0,72,"",0,"",2,1,0,0,0,1,"2009-04-16","2008-04-16",416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17697",52320,"2008-12-18",0,0,9,"2008-12-18",0,3,0,0,24,"",0,"",5,3,0,1,0,0,"2009-12-22","2009-03-13",658,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"17698",46098,"2008-12-18",1,0,9,"2008-12-18",0,1,0,0,57,"47",0,"",4,2,0,0,0,0,"2008-12-22","2008-12-20",819,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17699",24367,"2008-06-08",0,0,9,"2008-06-08",1,2,0,0,44,"44",1,"",1,2,0,1,0,0,"2008-06-23","2008-06-09",750,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"17700",19935,"2008-08-06",1,0,12,"2008-08-06",0,1,2,0,70,"",0,"BQ",2,1,0,0,0,0,"2008-08-07","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17701",48431,"2008-08-19",1,0,12,"2008-08-19",0,1,0,0,41,"50",0,"",4,3,0,0,0,0,"2008-10-06","2008-09-18",1272,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"17702",14332,"2008-06-09",0,0,9,"2008-06-09",0,1,0,0,19,"",0,"BL",3,2,0,0,0,0,"2008-06-11","2008-06-10",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"17703",59521,"2008-04-20",0,0,4,"2008-04-20",0,1,3,0,15,"",0,"",4,2,0,0,0,0,"2008-04-22","0000-00-00",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
